id_usuario,variante,convirtio,dispositivo,pais,duracion_sesion,timestamp
exp_user_2353,control,0,mobile,Argentina,285.97,2025-03-12
exp_user_2354,control,0,desktop,Mexico,253.55,2025-02-16
exp_user_2355,tratamiento,0,mobile,Mexico,133.09,2025-05-01
exp_user_2356,control,0,desktop,Argentina,152.75,2025-01-04
exp_user_2357,tratamiento,0,desktop,Mexico,266.83,2025-01-08
exp_user_2358,tratamiento,0,desktop,Colombia,96.66,2025-01-20
exp_user_2359,control,0,desktop,Mexico,98.19,2025-02-18
exp_user_2360,control,0,mobile,Colombia,135.64,2025-05-26
exp_user_2361,tratamiento,0,desktop,Mexico,94.19,2025-01-02
exp_user_2362,control,0,desktop,Mexico,167.73,2025-02-28
exp_user_2363,tratamiento,0,desktop,Colombia,274.64,2025-03-17
exp_user_2364,tratamiento,0,mobile,Mexico,286.17,2025-03-17
exp_user_2365,control,0,mobile,Colombia,152.4,2025-01-13
exp_user_2366,tratamiento,1,desktop,Mexico,113.05,2025-06-02
exp_user_2367,control,0,mobile,Argentina,233.63,2025-05-04
exp_user_2368,tratamiento,0,desktop,Mexico,125.06,2025-02-12
exp_user_2369,control,0,desktop,Argentina,254.89,2025-01-09
exp_user_2370,tratamiento,0,desktop,Mexico,163.34,2025-05-27
exp_user_2371,control,0,mobile,Mexico,158.39,2025-05-10
exp_user_2372,control,0,desktop,Argentina,274.01,2025-03-10
exp_user_2373,tratamiento,0,desktop,Mexico,76.9,2025-01-09
exp_user_2374,control,0,desktop,Argentina,119.12,2025-04-29
exp_user_2375,tratamiento,0,desktop,Colombia,219.45,2025-04-15
exp_user_2376,tratamiento,0,desktop,Colombia,134.23,2025-01-31
exp_user_2377,control,0,mobile,Mexico,263.44,2025-06-15
exp_user_2378,tratamiento,0,desktop,Argentina,37.83,2025-05-22
exp_user_2379,control,0,mobile,Mexico,253.31,2025-05-24
exp_user_2380,tratamiento,0,desktop,Mexico,252.87,2025-05-31
exp_user_2381,tratamiento,1,desktop,Mexico,283.27,2025-05-28
exp_user_2382,control,0,desktop,Colombia,203.76,2025-02-19
exp_user_2383,tratamiento,0,desktop,Mexico,95.05,2025-01-06
exp_user_2384,tratamiento,0,mobile,Mexico,26.26,2025-04-23
exp_user_2385,tratamiento,1,mobile,Mexico,132.59,2025-04-11
exp_user_2386,control,0,desktop,Argentina,259.34,2025-04-14
exp_user_2387,tratamiento,0,desktop,Argentina,245.08,2025-02-10
exp_user_2388,control,1,desktop,Mexico,266.9,2025-04-25
exp_user_2389,control,0,desktop,Colombia,280.38,2025-01-03
exp_user_2390,tratamiento,0,desktop,Colombia,148.14,2025-03-03
exp_user_2391,control,1,desktop,Argentina,125.8,2025-01-22
exp_user_2392,control,0,desktop,Colombia,181.22,2025-01-31
exp_user_2393,tratamiento,1,mobile,Colombia,89.79,2025-05-19
exp_user_2394,control,0,desktop,Argentina,193.24,2025-01-19
exp_user_2395,control,0,desktop,Argentina,188.06,2025-06-29
exp_user_2396,tratamiento,0,mobile,Argentina,288.14,2025-05-08
exp_user_2397,control,0,mobile,Argentina,204.28,2025-02-28
exp_user_2398,tratamiento,1,mobile,Argentina,94.53,2025-05-05
exp_user_2399,control,1,mobile,Colombia,103.98,2025-04-15
exp_user_2400,tratamiento,0,mobile,Argentina,201.23,2025-03-25
exp_user_2401,tratamiento,0,mobile,Mexico,299.87,2025-02-03
exp_user_2402,tratamiento,0,desktop,Mexico,295.99,2025-03-09
exp_user_2403,tratamiento,0,desktop,Mexico,20.75,2025-02-17
exp_user_2404,control,0,desktop,Colombia,125.08,2025-05-25
exp_user_2405,tratamiento,0,desktop,Mexico,286.26,2025-06-03
exp_user_2406,tratamiento,0,mobile,Argentina,276.24,2025-01-29
exp_user_2407,tratamiento,1,mobile,Argentina,265.58,2025-04-16
exp_user_2408,tratamiento,0,mobile,Mexico,86.15,2025-06-22
exp_user_2409,control,1,mobile,Colombia,43.04,2025-05-25
exp_user_2410,control,0,desktop,Argentina,118.6,2025-02-19
exp_user_2411,tratamiento,0,desktop,Argentina,67.35,2025-01-19
exp_user_2412,tratamiento,0,mobile,Colombia,116.43,2025-02-15
exp_user_2413,control,0,mobile,Mexico,138.4,2025-05-06
exp_user_2414,control,0,mobile,Argentina,31.45,2025-05-28
exp_user_2415,control,0,mobile,Argentina,252.48,2025-06-18
exp_user_2416,tratamiento,0,mobile,Colombia,287.67,2025-02-19
exp_user_2417,control,0,desktop,Mexico,210.58,2025-05-10
exp_user_2418,control,0,desktop,Mexico,169.69,2025-01-21
exp_user_2419,control,0,desktop,Argentina,52.96,2025-05-21
exp_user_2420,control,1,desktop,Colombia,74.39,2025-04-12
exp_user_2421,tratamiento,0,desktop,Mexico,83.37,2025-04-25
exp_user_2422,control,0,desktop,Argentina,190.34,2025-03-06
exp_user_2423,control,0,mobile,Argentina,87.74,2025-02-12
exp_user_2424,tratamiento,0,desktop,Mexico,278.86,2025-05-08
exp_user_2425,control,0,mobile,Argentina,284.91,2025-05-06
exp_user_2426,tratamiento,0,desktop,Argentina,73.77,2025-06-02
exp_user_2427,control,0,mobile,Argentina,228.36,2025-03-06
exp_user_2428,control,0,mobile,Argentina,297.32,2025-04-27
exp_user_2429,tratamiento,0,mobile,Argentina,66.6,2025-05-22
exp_user_2430,control,1,desktop,Mexico,220.19,2025-03-16
exp_user_2431,tratamiento,1,mobile,Colombia,52.14,2025-04-10
exp_user_2432,tratamiento,0,desktop,Argentina,179.19,2025-02-16
exp_user_2433,control,0,mobile,Colombia,37.83,2025-03-10
exp_user_2434,tratamiento,1,mobile,Mexico,264.95,2025-02-25
exp_user_2435,control,0,mobile,Colombia,144.56,2025-06-06
exp_user_2436,control,0,desktop,Colombia,29.94,2025-04-28
exp_user_2437,tratamiento,1,mobile,Colombia,228.66,2025-06-26
exp_user_2438,tratamiento,0,desktop,Argentina,83,2025-04-13
exp_user_2439,control,0,mobile,Argentina,97.62,2025-04-20
exp_user_2440,control,0,mobile,Argentina,188.49,2025-04-06
exp_user_2441,control,0,mobile,Colombia,61.14,2025-06-06
exp_user_2442,control,0,mobile,Mexico,63.34,2025-02-18
exp_user_2443,control,0,desktop,Argentina,141.64,2025-06-07
exp_user_2444,tratamiento,0,desktop,Mexico,21.99,2025-02-04
exp_user_2445,tratamiento,1,mobile,Argentina,140.88,2025-06-14
exp_user_2446,control,0,mobile,Mexico,231.87,2025-01-03
exp_user_2447,tratamiento,0,mobile,Colombia,49.24,2025-04-01
exp_user_2448,tratamiento,0,desktop,Mexico,183.09,2025-01-18
exp_user_2449,tratamiento,1,mobile,Mexico,220.89,2025-04-04
exp_user_2450,tratamiento,0,mobile,Colombia,126.33,2025-01-01
exp_user_2451,tratamiento,0,mobile,Argentina,67.51,2025-03-26
exp_user_2452,control,0,mobile,Colombia,21.31,2025-04-27
exp_user_2453,tratamiento,1,desktop,Mexico,82.09,2025-05-29
exp_user_2454,control,0,mobile,Mexico,130.69,2025-01-31
exp_user_2455,control,1,mobile,Colombia,267.85,2025-02-17
exp_user_2456,tratamiento,1,desktop,Colombia,65.54,2025-03-01
exp_user_2457,tratamiento,0,mobile,Argentina,232.17,2025-02-27
exp_user_2458,control,0,mobile,Colombia,72.94,2025-05-30
exp_user_2459,control,1,mobile,Argentina,193.66,2025-01-06
exp_user_2460,control,0,mobile,Colombia,223.56,2025-06-04
exp_user_2461,tratamiento,0,mobile,Mexico,203.73,2025-01-03
exp_user_2462,control,0,desktop,Argentina,80.38,2025-03-16
exp_user_2463,tratamiento,1,desktop,Mexico,184.83,2025-02-18
exp_user_2464,tratamiento,0,desktop,Mexico,225.25,2025-05-10
exp_user_2465,control,0,mobile,Mexico,188.14,2025-01-22
exp_user_2466,control,0,mobile,Mexico,259,2025-01-28
exp_user_2467,control,0,mobile,Colombia,213.03,2025-01-08
exp_user_2468,control,0,desktop,Mexico,26.88,2025-05-05
exp_user_2469,tratamiento,0,desktop,Argentina,166.9,2025-03-14
exp_user_2470,tratamiento,0,mobile,Colombia,192.89,2025-04-22
exp_user_2471,tratamiento,1,desktop,Colombia,159.62,2025-06-24
exp_user_2472,control,0,mobile,Mexico,189.98,2025-01-16
exp_user_2473,control,0,desktop,Argentina,22.39,2025-01-20
exp_user_2474,control,1,desktop,Argentina,299.5,2025-01-19
exp_user_2475,tratamiento,0,mobile,Colombia,133.9,2025-05-21
exp_user_2476,control,1,desktop,Mexico,271.25,2025-05-13
exp_user_2477,control,0,mobile,Argentina,27.31,2025-06-21
exp_user_2478,tratamiento,0,desktop,Mexico,214.65,2025-05-01
exp_user_2479,tratamiento,0,mobile,Argentina,86.44,2025-03-05
exp_user_2480,control,0,desktop,Argentina,58.36,2025-06-09
exp_user_2481,tratamiento,1,desktop,Mexico,295.92,2025-03-30
exp_user_2482,tratamiento,0,desktop,Colombia,255.4,2025-05-11
exp_user_2483,tratamiento,0,mobile,Argentina,196.19,2025-04-12
exp_user_2484,control,0,desktop,Argentina,138.29,2025-03-11
exp_user_2485,control,0,desktop,Mexico,60.75,2025-06-06
exp_user_2486,control,0,mobile,Colombia,63.48,2025-03-13
exp_user_2487,control,0,desktop,Colombia,272.04,2025-05-04
exp_user_2488,tratamiento,1,mobile,Mexico,188.31,2025-03-30
exp_user_2489,control,0,desktop,Mexico,179.14,2025-02-18
exp_user_2490,tratamiento,0,mobile,Argentina,229.95,2025-01-17
exp_user_2491,tratamiento,0,desktop,Colombia,190.38,2025-02-02
exp_user_2492,control,1,mobile,Colombia,220.22,2025-02-12
exp_user_2493,control,1,desktop,Colombia,210.3,2025-04-08
exp_user_2494,tratamiento,1,desktop,Mexico,265.81,2025-02-13
exp_user_2495,tratamiento,0,desktop,Mexico,180.52,2025-03-04
exp_user_2496,control,1,desktop,Mexico,252.85,2025-05-29
exp_user_2497,tratamiento,0,mobile,Argentina,198.82,2025-01-21
exp_user_2498,control,0,desktop,Colombia,227.99,2025-05-19
exp_user_2499,control,0,desktop,Colombia,208.06,2025-04-07
exp_user_2500,control,1,desktop,Colombia,171.77,2025-06-27
exp_user_2501,control,1,desktop,Mexico,98.52,2025-03-29
exp_user_2502,tratamiento,0,desktop,Argentina,82.51,2025-02-16
exp_user_2503,control,0,desktop,Colombia,235.1,2025-05-17
exp_user_2504,control,0,desktop,Mexico,69.45,2025-02-27
exp_user_2505,control,1,desktop,Argentina,226.53,2025-06-19
exp_user_2506,control,0,desktop,Argentina,132.76,2025-02-02
exp_user_2507,tratamiento,1,mobile,Colombia,69.11,2025-04-30
exp_user_2508,control,0,mobile,Colombia,191.73,2025-05-14
exp_user_2509,tratamiento,0,mobile,Colombia,277.32,2025-01-11
exp_user_2510,control,0,desktop,Colombia,186.94,2025-01-07
exp_user_2511,control,0,mobile,Mexico,115.36,2025-06-20
exp_user_2512,control,0,desktop,Colombia,285.55,2025-01-19
exp_user_2513,control,0,desktop,Mexico,84.78,2025-04-08
exp_user_2514,tratamiento,0,desktop,Argentina,78.14,2025-06-03
exp_user_2515,control,0,mobile,Colombia,153.01,2025-04-27
exp_user_2516,control,1,mobile,Argentina,260.63,2025-01-21
exp_user_2517,control,0,desktop,Colombia,53.76,2025-03-22
exp_user_2518,tratamiento,1,desktop,Argentina,273.6,2025-02-03
exp_user_2519,tratamiento,0,desktop,Colombia,265.66,2025-01-04
exp_user_2520,control,0,desktop,Mexico,45.99,2025-06-07
exp_user_2521,control,0,mobile,Colombia,215.67,2025-03-29
exp_user_2522,control,0,mobile,Mexico,276.99,2025-01-07
exp_user_2523,tratamiento,0,mobile,Colombia,221.6,2025-04-01
exp_user_2524,tratamiento,0,desktop,Colombia,243.8,2025-04-21
exp_user_2525,control,1,mobile,Colombia,276.53,2025-03-29
exp_user_2526,control,0,desktop,Mexico,31.44,2025-06-24
exp_user_2527,control,0,mobile,Argentina,198.16,2025-05-04
exp_user_2528,control,1,desktop,Argentina,243.29,2025-06-19
exp_user_2529,control,0,mobile,Colombia,148.87,2025-04-12
exp_user_2530,control,0,desktop,Colombia,212.39,2025-01-02
exp_user_2531,tratamiento,0,mobile,Colombia,265.65,2025-06-21
exp_user_2532,control,1,desktop,Argentina,88.33,2025-02-23
exp_user_2533,control,0,desktop,Mexico,65.76,2025-02-22
exp_user_2534,tratamiento,0,desktop,Colombia,185.24,2025-05-19
exp_user_2535,control,0,desktop,Colombia,191.13,2025-03-04
exp_user_2536,tratamiento,0,desktop,Mexico,173.16,2025-01-06
exp_user_2537,tratamiento,0,mobile,Argentina,165.63,2025-03-18
exp_user_2538,tratamiento,0,desktop,Mexico,35.64,2025-01-26
exp_user_2539,tratamiento,1,desktop,Colombia,261.65,2025-06-17
exp_user_2540,control,0,desktop,Argentina,45.56,2025-06-11
exp_user_2541,control,0,mobile,Colombia,126.03,2025-05-22
exp_user_2542,tratamiento,0,desktop,Mexico,220.25,2025-03-08
exp_user_2543,tratamiento,1,mobile,Mexico,196.14,2025-05-25
exp_user_2544,tratamiento,1,desktop,Argentina,220.38,2025-02-26
exp_user_2545,tratamiento,0,desktop,Colombia,88.2,2025-01-05
exp_user_2546,tratamiento,0,mobile,Argentina,239.92,2025-01-11
exp_user_2547,tratamiento,1,mobile,Colombia,157.23,2025-04-15
exp_user_2548,tratamiento,0,mobile,Argentina,79.02,2025-01-16
exp_user_2549,control,0,mobile,Colombia,53.99,2025-06-15
exp_user_2550,tratamiento,0,mobile,Mexico,281.85,2025-04-23
exp_user_2551,control,0,desktop,Mexico,283.41,2025-03-10
exp_user_2552,control,0,desktop,Argentina,72.43,2025-01-24
exp_user_2553,control,0,mobile,Mexico,90.22,2025-05-04
exp_user_2554,control,1,mobile,Colombia,293.98,2025-02-20
exp_user_2555,tratamiento,0,mobile,Argentina,107.5,2025-01-23
exp_user_2556,control,0,mobile,Mexico,267.98,2025-01-10
exp_user_2557,tratamiento,0,desktop,Mexico,39.59,2025-03-20
exp_user_2558,tratamiento,0,desktop,Mexico,34.53,2025-03-08
exp_user_2559,control,0,desktop,Colombia,25.34,2025-02-15
exp_user_2560,tratamiento,0,desktop,Mexico,275.63,2025-06-15
exp_user_2561,control,0,mobile,Mexico,189.54,2025-01-04
exp_user_2562,control,0,mobile,Argentina,113.47,2025-05-30
exp_user_2563,tratamiento,0,desktop,Colombia,189.32,2025-03-18
exp_user_2564,control,1,desktop,Mexico,152.87,2025-03-23
exp_user_2565,tratamiento,0,desktop,Argentina,227.15,2025-06-08
exp_user_2566,tratamiento,0,desktop,Colombia,77.14,2025-05-28
exp_user_2567,control,0,desktop,Mexico,178.11,2025-01-15
exp_user_2568,control,0,desktop,Argentina,41.67,2025-01-02
exp_user_2569,tratamiento,0,mobile,Argentina,199.19,2025-02-10
exp_user_2570,control,0,mobile,Argentina,63.44,2025-02-13
exp_user_2571,tratamiento,1,desktop,Mexico,74.38,2025-02-12
exp_user_2572,tratamiento,0,mobile,Colombia,235.87,2025-03-02
exp_user_2573,control,0,desktop,Colombia,149.83,2025-01-12
exp_user_2574,control,0,mobile,Mexico,242.05,2025-03-05
exp_user_2575,tratamiento,0,desktop,Colombia,35.02,2025-05-05
exp_user_2576,control,0,desktop,Mexico,20.86,2025-04-16
exp_user_2577,tratamiento,1,desktop,Argentina,101.12,2025-04-28
exp_user_2578,tratamiento,0,mobile,Mexico,55.76,2025-01-07
exp_user_2579,control,0,mobile,Mexico,152.33,2025-05-08
exp_user_2580,tratamiento,0,mobile,Argentina,165.79,2025-03-07
exp_user_2581,control,0,mobile,Colombia,273.94,2025-05-03
exp_user_2582,tratamiento,0,desktop,Argentina,217.31,2025-06-09
exp_user_2583,tratamiento,1,desktop,Argentina,132.99,2025-01-27
exp_user_2584,tratamiento,0,mobile,Argentina,296.58,2025-06-22
exp_user_2585,control,0,desktop,Argentina,168.97,2025-05-21
exp_user_2586,tratamiento,0,mobile,Colombia,24.08,2025-02-16
exp_user_2587,tratamiento,0,mobile,Mexico,84.81,2025-06-05
exp_user_2588,tratamiento,1,desktop,Argentina,96.89,2025-04-01
exp_user_2589,control,0,mobile,Argentina,33.35,2025-05-24
exp_user_2590,control,0,mobile,Argentina,277.41,2025-01-12
exp_user_2591,control,0,mobile,Mexico,286.99,2025-03-09
exp_user_2592,control,0,desktop,Mexico,254.88,2025-02-12
exp_user_2593,tratamiento,0,mobile,Colombia,288.21,2025-04-08
exp_user_2594,control,0,mobile,Colombia,98.82,2025-01-24
exp_user_2595,tratamiento,0,desktop,Colombia,235.12,2025-06-03
exp_user_2596,tratamiento,0,desktop,Argentina,230.27,2025-01-31
exp_user_2597,control,0,desktop,Argentina,30.54,2025-01-22
exp_user_2598,tratamiento,1,mobile,Argentina,285.9,2025-01-30
exp_user_2599,tratamiento,0,mobile,Colombia,284.72,2025-02-17
exp_user_2600,tratamiento,0,mobile,Argentina,62.87,2025-06-25
exp_user_2601,control,0,desktop,Colombia,203.92,2025-03-17
exp_user_2602,control,1,desktop,Argentina,41.97,2025-02-24
exp_user_2603,tratamiento,0,desktop,Argentina,170.45,2025-02-02
exp_user_2604,tratamiento,0,desktop,Mexico,176.01,2025-05-26
exp_user_2605,control,1,mobile,Argentina,178.55,2025-04-28
exp_user_2606,tratamiento,1,desktop,Colombia,54.5,2025-05-02
exp_user_2607,control,0,mobile,Mexico,157.73,2025-03-17
exp_user_2608,control,0,mobile,Argentina,57.04,2025-05-17
exp_user_2609,control,1,desktop,Argentina,157.57,2025-02-27
exp_user_2610,control,0,mobile,Colombia,102.9,2025-05-31
exp_user_2611,tratamiento,0,mobile,Colombia,83.14,2025-03-19
exp_user_2612,control,0,desktop,Mexico,71.29,2025-04-07
exp_user_2613,control,0,mobile,Mexico,35.4,2025-03-09
exp_user_2614,control,0,mobile,Argentina,118.61,2025-03-24
exp_user_2615,tratamiento,0,desktop,Argentina,167.56,2025-03-31
exp_user_2616,control,0,desktop,Mexico,133.61,2025-02-16
exp_user_2617,control,0,mobile,Colombia,155.27,2025-02-02
exp_user_2618,control,0,desktop,Mexico,172.27,2025-02-05
exp_user_2619,tratamiento,0,desktop,Mexico,149.28,2025-01-31
exp_user_2620,control,0,desktop,Colombia,103.6,2025-04-07
exp_user_2621,tratamiento,0,mobile,Mexico,91.43,2025-03-12
exp_user_2622,tratamiento,0,mobile,Mexico,86.06,2025-03-04
exp_user_2623,control,0,mobile,Argentina,208.53,2025-01-09
exp_user_2624,tratamiento,0,mobile,Argentina,265.31,2025-06-11
exp_user_2625,tratamiento,0,mobile,Colombia,100.74,2025-04-28
exp_user_2626,control,0,desktop,Mexico,195.24,2025-03-03
exp_user_2627,control,0,desktop,Colombia,232.92,2025-05-18
exp_user_2628,tratamiento,0,mobile,Argentina,86.32,2025-01-28
exp_user_2629,tratamiento,0,desktop,Argentina,23.71,2025-02-21
exp_user_2630,control,0,desktop,Colombia,196.29,2025-02-05
exp_user_2631,control,0,mobile,Colombia,288.23,2025-01-23
exp_user_2632,control,0,mobile,Mexico,218.26,2025-02-01
exp_user_2633,control,0,desktop,Mexico,40.66,2025-02-15
exp_user_2634,tratamiento,0,mobile,Mexico,239.29,2025-03-31
exp_user_2635,control,0,mobile,Mexico,120.01,2025-04-03
exp_user_2636,tratamiento,1,desktop,Colombia,63.63,2025-06-23
exp_user_2637,tratamiento,0,mobile,Mexico,198.48,2025-01-23
exp_user_2638,control,0,desktop,Mexico,161.12,2025-02-05
exp_user_2639,tratamiento,0,desktop,Colombia,270.09,2025-01-20
exp_user_2640,control,0,mobile,Argentina,267.4,2025-02-19
exp_user_2641,control,0,desktop,Mexico,249.58,2025-06-01
exp_user_2642,control,0,mobile,Mexico,219.63,2025-05-25
exp_user_2643,tratamiento,0,mobile,Colombia,20.74,2025-04-14
exp_user_2644,control,1,desktop,Colombia,204.66,2025-03-02
exp_user_2645,tratamiento,0,mobile,Mexico,264.97,2025-02-18
exp_user_2646,tratamiento,0,mobile,Colombia,155.06,2025-06-01
exp_user_2647,control,0,desktop,Argentina,213.64,2025-01-04
exp_user_2648,tratamiento,1,desktop,Mexico,257.2,2025-05-26
exp_user_2649,control,0,mobile,Argentina,294.88,2025-02-18
exp_user_2650,tratamiento,0,desktop,Mexico,158.9,2025-05-09
exp_user_2651,control,0,desktop,Argentina,145.41,2025-05-27
exp_user_2652,control,0,desktop,Argentina,159.57,2025-06-19
exp_user_2653,control,0,desktop,Argentina,189.66,2025-02-27
exp_user_2654,control,0,mobile,Colombia,56.55,2025-04-01
exp_user_2655,control,0,desktop,Mexico,264.09,2025-06-06
exp_user_2656,tratamiento,0,desktop,Colombia,128.85,2025-04-18
exp_user_2657,control,0,desktop,Colombia,282.99,2025-01-27
exp_user_2658,tratamiento,0,desktop,Mexico,214.97,2025-01-27
exp_user_2659,tratamiento,0,mobile,Colombia,110.37,2025-04-26
exp_user_2660,control,0,mobile,Argentina,231.93,2025-03-02
exp_user_2661,tratamiento,0,desktop,Mexico,293.3,2025-02-18
exp_user_2662,tratamiento,0,mobile,Colombia,151.55,2025-06-19
exp_user_2663,tratamiento,0,desktop,Colombia,42.35,2025-05-14
exp_user_2664,control,0,mobile,Mexico,68.71,2025-01-01
exp_user_2665,tratamiento,0,desktop,Mexico,260.15,2025-04-04
exp_user_2666,control,0,desktop,Argentina,251.74,2025-02-19
exp_user_2667,tratamiento,0,mobile,Mexico,61.67,2025-05-23
exp_user_2668,tratamiento,0,desktop,Argentina,224.55,2025-03-19
exp_user_2669,control,0,desktop,Mexico,68.05,2025-02-08
exp_user_2670,tratamiento,0,desktop,Mexico,233.55,2025-03-31
exp_user_2671,tratamiento,0,mobile,Argentina,145.15,2025-05-27
exp_user_2672,control,0,mobile,Colombia,134.11,2025-03-03
exp_user_2673,control,1,mobile,Colombia,47.47,2025-02-07
exp_user_2674,control,0,mobile,Argentina,230.01,2025-06-18
exp_user_2675,tratamiento,0,mobile,Argentina,24.2,2025-05-09
exp_user_2676,tratamiento,0,mobile,Argentina,96.86,2025-03-01
exp_user_2677,control,1,desktop,Colombia,213.39,2025-01-29
exp_user_2678,tratamiento,0,desktop,Colombia,174.87,2025-01-03
exp_user_2679,tratamiento,0,mobile,Colombia,125.86,2025-06-09
exp_user_2680,control,0,mobile,Argentina,284.43,2025-02-11
exp_user_2681,control,0,desktop,Mexico,103.69,2025-05-17
exp_user_2682,tratamiento,0,mobile,Mexico,147.22,2025-04-14
exp_user_2683,tratamiento,1,desktop,Colombia,263.55,2025-01-19
exp_user_2684,control,0,desktop,Colombia,258.7,2025-04-26
